Trying substitutions to: 13
with goodVertices 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15
bad color to improve: 5  11  with index 76
1 bad colorings on level 1
Solved config  |5, 11| descendents: 
|3, 4, 7, 8, 13 |---| 3, 9, 10, 13, 14|
|3, 3, 3, 3|---> |1, 1| possibles  |0, 3, 4, 9, 15|
|3, 3, 3, 3|---> |1, 1| possibles  |0, 3, 4, 9, 15|
|3, 4, 3, 3|---> |1, 1| possibles  |0, 3, 4, 9, 15|
|3, 7, 3, 3|---> |1, 5| possibles  |3, 4|
|3, 8, 3, 3|---> |1, 2| possibles  |3, 15|
|3, 9, 3, 3|---> |1, 1| possibles  |0, 3, 4, 9, 15|
|3, 10, 3, 3|---> |1, 2| possibles  |3, 15|
|3, 13, 3, 3|---> |1, 5| possibles  |3, 4|
|3, 13, 3, 3|---> |1, 5| possibles  |3, 4|
|3, 14, 3, 3|---> |1, 6| possibles  |0, 3, 9|
|4, 4, 3, 3|---> |1, 1| possibles  |0, 3, 4, 9, 15|
|4, 7, 3, 3|---> |1, 5| possibles  |3, 4|
|4, 8, 3, 3|---> |1, 5| possibles  |3, 4|
|4, 13, 3, 3|---> |1, 5| possibles  |3, 4|
|7, 7, 3, 3|---> |1, 5| possibles  |3, 4|
|7, 8, 3, 3|---> |1, 5| possibles  |3, 4|
|7, 13, 3, 3|---> |1, 5| possibles  |3, 4|
|8, 8, 3, 3|---> |1, 2| possibles  |3, 15|
|8, 13, 3, 3|---> |1, 5| possibles  |3, 4|
|9, 9, 3, 3|---> |1, 1| possibles  |0, 3, 4, 9, 15|
|9, 10, 3, 3|---> |1, 4| possibles  |9|
|9, 13, 3, 3|---> |1, 6| possibles  |0, 3, 9|
|9, 14, 3, 3|---> |1, 4| possibles  |9|
|10, 10, 3, 3|---> |1, 2| possibles  |3, 15|
|10, 13, 3, 3|---> |1, 6| possibles  |0, 3, 9|
|10, 14, 3, 3|---> |1, 4| possibles  |9|
|13, 13, 3, 3|---> |1, 5| possibles  |3, 4|
|13, 13, 3, 3|---> |1, 5| possibles  |3, 4|
|13, 14, 3, 3|---> |1, 6| possibles  |0, 3, 9|
|14, 14, 3, 3|---> |1, 4| possibles  |9|
|3, 3, 3, 4|---> |1, 1| possibles  |0, 3, 4, 9, 15|
|3, 9, 3, 4|---> |1, 1| possibles  |0, 3, 4, 9, 15|
|3, 10, 3, 4|---> |1, 2| possibles  |3, 15|
|3, 13, 3, 4|---> |1, 5| possibles  |3, 4|
|3, 14, 3, 4|---> |1, 6| possibles  |0, 3, 9|
|9, 9, 3, 4|---> |1, 1| possibles  |0, 3, 4, 9, 15|
|9, 10, 3, 4|---> |1, 4| possibles  |9|
|9, 13, 3, 4|---> |1, 6| possibles  |0, 3, 9|
|9, 14, 3, 4|---> |1, 4| possibles  |9|
|10, 10, 3, 4|---> |1, 2| possibles  |3, 15|
|10, 13, 3, 4|---> |1, 6| possibles  |0, 3, 9|
